id,price,neighbourhood_cleansed,neighbourhood_group_cleansed,review_scores_rating
1091090,154.0,la Vila de Gràcia,Gràcia,4.74
1094548,240.0,la Vila de Gràcia,Gràcia,4.57
1098894,842.0,l'Antiga Esquerra de l'Eixample,Eixample,4.97
1100121,186.0,la Vila de Gràcia,Gràcia,4.86
1100506,85.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.83
1102498,156.0,la Dreta de l'Eixample,Eixample,4.69
1102747,180.0,el Fort Pienc,Eixample,4.51
1102856,123.0,Can Baró,Horta-Guinardó,4.78
1106433,40.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.92
1266069,105.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.62
1266363,225.0,la Dreta de l'Eixample,Eixample,4.65
1266491,168.0,la Dreta de l'Eixample,Eixample,4.77
1269238,157.0,la Vila de Gràcia,Gràcia,4.53
1272804,132.0,el Fort Pienc,Eixample,4.81
1274139,94.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
1282669,171.0,la Sagrada Família,Eixample,4.69
1109989,179.0,Sant Antoni,Eixample,4.79
1111412,177.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.4
1111418,152.0,l'Antiga Esquerra de l'Eixample,Eixample,4.27
1112838,173.0,el Poble Sec,Sants-Montjuïc,4.76
1114170,22.0,la Vila de Gràcia,Gràcia,4.72
1290278,144.0,la Nova Esquerra de l'Eixample,Eixample,4.83
1291971,112.0,la Sagrada Família,Eixample,4.56
1293412,172.0,el Poblenou,Sant Martí,4.93
1295958,310.0,el Fort Pienc,Eixample,4.49
1296121,122.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.85
1305640,139.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.57
1310443,131.0,el Camp de l'Arpa del Clot,Sant Martí,4.41
1310606,112.0,el Camp de l'Arpa del Clot,Sant Martí,3.0
1119598,212.0,la Sagrada Família,Eixample,4.62
1125212,339.0,l'Antiga Esquerra de l'Eixample,Eixample,4.65
1129827,408.0,la Dreta de l'Eixample,Eixample,4.53
1478299,83.0,Sants,Sants-Montjuïc,4.84
1480728,91.0,la Bordeta,Sants-Montjuïc,4.71
1481054,297.0,el Camp de l'Arpa del Clot,Sant Martí,4.84
1481221,79.0,Sants,Sants-Montjuïc,4.79
1482060,129.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.65
1314537,28.0,la Nova Esquerra de l'Eixample,Eixample,4.86
1314672,162.0,la Vila de Gràcia,Gràcia,4.92
1320149,135.0,la Vila de Gràcia,Gràcia,4.74
1327003,70.0,el Poble Sec,Sants-Montjuïc,4.43
1328996,239.0,la Dreta de l'Eixample,Eixample,4.73
1329067,158.0,la Vila de Gràcia,Gràcia,4.8
1329829,192.0,Sant Antoni,Eixample,4.93
1490933,255.0,la Dreta de l'Eixample,Eixample,4.6
1493025,131.0,el Camp de l'Arpa del Clot,Sant Martí,4.81
1497324,21.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.8
1505365,148.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.65
1505984,207.0,les Corts,Les Corts,4.65
1506324,125.0,el Baix Guinardó,Horta-Guinardó,4.71
1329993,179.0,la Vila de Gràcia,Gràcia,4.84
1330203,170.0,el Raval,Ciutat Vella,4.71
1330353,292.0,la Vila de Gràcia,Gràcia,4.89
1331957,157.0,Sants - Badal,Sants-Montjuïc,4.92
1332929,120.0,el Poble Sec,Sants-Montjuïc,4.77
1337978,189.0,la Vila de Gràcia,Gràcia,4.86
1514589,58.0,la Maternitat i Sant Ramon,Les Corts,4.74
1520042,186.0,el Clot,Sant Martí,4.8
1523790,179.0,la Sagrada Família,Eixample,4.68
1338049,264.0,la Vila de Gràcia,Gràcia,4.87
1338105,118.0,la Vila de Gràcia,Gràcia,4.54
1338956,130.0,les Corts,Les Corts,4.81
1343256,198.0,la Sagrada Família,Eixample,4.69
1344702,99.0,l'Antiga Esquerra de l'Eixample,Eixample,4.4
1523802,178.0,la Dreta de l'Eixample,Eixample,4.56
1524083,153.0,la Sagrada Família,Eixample,4.56
1524619,126.0,el Poblenou,Sant Martí,4.71
1524681,311.0,la Dreta de l'Eixample,Eixample,4.94
1527831,271.0,la Dreta de l'Eixample,Eixample,4.91
1529855,81.0,la Sagrada Família,Eixample,4.78
1530586,94.0,la Vila de Gràcia,Gràcia,4.74
1531051,142.0,la Verneda i la Pau,Sant Martí,4.54
1354875,103.0,la Vila de Gràcia,Gràcia,4.41
1359821,149.0,la Vila de Gràcia,Gràcia,4.75
1365897,151.0,la Nova Esquerra de l'Eixample,Eixample,4.66
1383728,164.0,la Dreta de l'Eixample,Eixample,4.6
1385618,302.0,el Fort Pienc,Eixample,4.75
1387806,160.0,el Poble Sec,Sants-Montjuïc,5.0
1391124,21.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.7
1392132,150.0,la Sagrada Família,Eixample,4.74
1554416,165.0,la Barceloneta,Ciutat Vella,4.48
1563402,189.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.63
1563823,230.0,la Sagrada Família,Eixample,4.71
1395001,136.0,el Poble Sec,Sants-Montjuïc,4.75
1395698,23.0,la Bordeta,Sants-Montjuïc,4.75
1396721,267.0,la Dreta de l'Eixample,Eixample,4.91
1397560,134.0,el Poblenou,Sant Martí,4.7
1397748,242.0,la Dreta de l'Eixample,Eixample,4.91
1402772,185.0,la Dreta de l'Eixample,Eixample,4.47
1406069,178.0,la Dreta de l'Eixample,Eixample,4.65
1569123,332.0,Sant Antoni,Eixample,4.44
1579898,269.0,la Sagrada Família,Eixample,4.94
1580396,269.0,la Sagrada Família,Eixample,4.95
1580437,234.0,el Camp de l'Arpa del Clot,Sant Martí,4.86
1580504,246.0,la Sagrada Família,Eixample,4.96
1580522,214.0,el Camp de l'Arpa del Clot,Sant Martí,4.95
1580586,142.0,el Camp de l'Arpa del Clot,Sant Martí,4.91
1406121,230.0,la Sagrada Família,Eixample,4.27
1406337,282.0,l'Antiga Esquerra de l'Eixample,Eixample,4.55
1410802,250.0,la Marina del Prat Vermell,Sants-Montjuïc,4.28
1411945,160.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.81
1418423,185.0,la Nova Esquerra de l'Eixample,Eixample,4.82
1418456,112.0,Sant Antoni,Eixample,4.86
1580624,172.0,la Sagrada Família,Eixample,4.85
1583837,124.0,l'Antiga Esquerra de l'Eixample,Eixample,4.95
1587109,243.0,la Marina de Port,Sants-Montjuïc,4.89
1604559,146.0,el Poble Sec,Sants-Montjuïc,4.73
1424841,167.0,les Corts,Les Corts,4.78
1426674,137.0,Sants,Sants-Montjuïc,4.78
1429236,141.0,la Nova Esquerra de l'Eixample,Eixample,4.78
1429809,129.0,Sant Antoni,Eixample,4.25
1431666,60.0,la Maternitat i Sant Ramon,Les Corts,4.67
1440247,190.0,l'Antiga Esquerra de l'Eixample,Eixample,4.67
1446649,177.0,la Dreta de l'Eixample,Eixample,4.67
1607133,71.0,la Vila de Gràcia,Gràcia,4.71
1608746,48.0,la Dreta de l'Eixample,Eixample,4.71
1612980,213.0,la Dreta de l'Eixample,Eixample,4.86
1613942,277.0,la Dreta de l'Eixample,Eixample,4.52
1614109,183.0,la Dreta de l'Eixample,Eixample,4.66
1447244,134.0,la Vila de Gràcia,Gràcia,4.89
1448933,171.0,la Sagrada Família,Eixample,4.85
1451882,276.0,Vallcarca i els Penitents,Gràcia,4.4
1454173,136.0,Sant Antoni,Eixample,4.57
1457218,181.0,la Dreta de l'Eixample,Eixample,4.68
1458113,50.0,el Raval,Ciutat Vella,4.56
1458524,281.0,la Sagrada Família,Eixample,4.98
1460329,34.0,Sants,Sants-Montjuïc,4.76
1616453,160.0,el Poble Sec,Sants-Montjuïc,5.0
1620515,151.0,la Dreta de l'Eixample,Eixample,4.74
1624014,245.0,la Nova Esquerra de l'Eixample,Eixample,4.51
1635995,92.0,Sants,Sants-Montjuïc,4.57
1642382,50.0,Sants,Sants-Montjuïc,4.9
1642736,35.0,Sants,Sants-Montjuïc,4.72
1471893,55.0,el Camp de l'Arpa del Clot,Sant Martí,4.87
1472974,239.0,la Dreta de l'Eixample,Eixample,4.96
1474914,156.0,el Baix Guinardó,Horta-Guinardó,4.81
1477381,79.0,Sants,Sants-Montjuïc,4.8
1808631,309.0,el Barri Gòtic,Ciutat Vella,4.59
1808891,309.0,el Barri Gòtic,Ciutat Vella,5.0
1648547,116.0,el Poblenou,Sant Martí,4.92
1653208,93.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,5.0
1659522,125.0,Hostafrancs,Sants-Montjuïc,4.86
1661060,207.0,la Dreta de l'Eixample,Eixample,4.74
1670427,254.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.75
1672204,156.0,l'Antiga Esquerra de l'Eixample,Eixample,4.64
1677706,120.0,la Sagrada Família,Eixample,4.86
1810923,360.0,la Vila Olímpica del Poblenou,Sant Martí,4.87
1814378,164.0,la Sagrada Família,Eixample,4.48
1823712,245.0,la Dreta de l'Eixample,Eixample,4.3
1823916,345.0,la Dreta de l'Eixample,Eixample,4.42
1823987,433.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.48
1825397,231.0,les Corts,Les Corts,4.83
1678347,81.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.55
1681925,131.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.66
1682223,129.0,la Sagrada Família,Eixample,4.39
1691556,67.0,Sant Antoni,Eixample,4.31
1695711,69.0,la Dreta de l'Eixample,Eixample,4.69
1702721,150.0,la Sagrada Família,Eixample,4.96
1720065,126.0,la Sagrada Família,Eixample,4.76
1826858,137.0,l'Antiga Esquerra de l'Eixample,Eixample,4.88
1830012,99.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.82
1830227,126.0,Sarrià,Sarrià-Sant Gervasi,4.85
1830917,207.0,la Dreta de l'Eixample,Eixample,4.78
1831778,237.0,la Dreta de l'Eixample,Eixample,4.7
1834026,95.0,Sants,Sants-Montjuïc,4.68
1720909,635.0,la Dreta de l'Eixample,Eixample,4.66
1721486,70.0,Porta,Nou Barris,4.71
1728329,158.0,el Fort Pienc,Eixample,4.76
1737505,97.0,el Poblenou,Sant Martí,4.7
1738660,236.0,la Vila de Gràcia,Gràcia,4.88
1858192,185.0,la Vila de Gràcia,Gràcia,4.67
1867951,266.0,la Sagrada Família,Eixample,4.83
1868652,148.0,la Bordeta,Sants-Montjuïc,4.84
1882669,124.0,la Vila Olímpica del Poblenou,Sant Martí,4.68
1882719,214.0,la Dreta de l'Eixample,Eixample,4.83
1882976,42.0,el Raval,Ciutat Vella,5.0
1888498,247.0,la Sagrada Família,Eixample,4.35
1889121,900.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.95
1739507,140.0,la Salut,Gràcia,4.57
1744379,129.0,la Sagrada Família,Eixample,4.82
1756975,242.0,Vilapicina i la Torre Llobeta,Nou Barris,4.94
1757122,160.0,el Barri Gòtic,Ciutat Vella,4.71
1899692,173.0,la Vila de Gràcia,Gràcia,4.58
1899976,125.0,el Baix Guinardó,Horta-Guinardó,4.74
1900055,102.0,la Dreta de l'Eixample,Eixample,4.49
1903974,31.0,la Nova Esquerra de l'Eixample,Eixample,4.16
1904671,128.0,les Corts,Les Corts,4.55
1908257,247.0,l'Antiga Esquerra de l'Eixample,Eixample,4.78
1911214,171.0,la Dreta de l'Eixample,Eixample,4.85
1790446,198.0,el Poblenou,Sant Martí,4.84
1800198,900.0,la Dreta de l'Eixample,Eixample,4.96
2068875,103.0,el Poble Sec,Sants-Montjuïc,4.42
2069105,118.0,la Barceloneta,Ciutat Vella,4.49
2070094,184.0,Sant Antoni,Eixample,4.55
2073044,184.0,Sant Antoni,Eixample,4.61
2077178,214.0,el Poblenou,Sant Martí,4.84
1912837,160.0,la Nova Esquerra de l'Eixample,Eixample,4.3
1915617,240.0,la Sagrada Família,Eixample,4.64
1915882,377.0,la Dreta de l'Eixample,Eixample,4.4
1920941,326.0,les Corts,Les Corts,4.87
1921353,259.0,Sant Antoni,Eixample,4.77
1926867,206.0,la Vila Olímpica del Poblenou,Sant Martí,4.56
2077957,320.0,l'Antiga Esquerra de l'Eixample,Eixample,4.79
2078332,147.0,la Vila de Gràcia,Gràcia,4.77
2082868,119.0,la Sagrada Família,Eixample,4.61
2087178,106.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.61
2091953,320.0,Sant Antoni,Eixample,4.89
1933025,103.0,el Camp de l'Arpa del Clot,Sant Martí,4.68
1933923,266.0,la Dreta de l'Eixample,Eixample,4.68
1934583,79.0,el Barri Gòtic,Ciutat Vella,4.71
1938408,78.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.5
1938831,267.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.4
1947779,19.0,el Baix Guinardó,Horta-Guinardó,4.61
1951405,194.0,la Vila de Gràcia,Gràcia,4.8
2096374,173.0,la Sagrada Família,Eixample,4.52
2097376,137.0,la Maternitat i Sant Ramon,Les Corts,4.82
2099757,89.0,la Dreta de l'Eixample,Eixample,4.42
2111196,141.0,la Dreta de l'Eixample,Eixample,4.91
2114892,176.0,el Poblenou,Sant Martí,4.87
2118473,221.0,el Camp de l'Arpa del Clot,Sant Martí,4.71
1957157,164.0,l'Antiga Esquerra de l'Eixample,Eixample,4.81
1958839,232.0,el Fort Pienc,Eixample,4.73
1966739,259.0,les Corts,Les Corts,4.76
1968717,100.0,la Vila de Gràcia,Gràcia,4.56
1978060,208.0,Hostafrancs,Sants-Montjuïc,4.81
1986164,92.0,Hostafrancs,Sants-Montjuïc,4.64
1986412,117.0,el Poble Sec,Sants-Montjuïc,4.83
2122261,150.0,la Dreta de l'Eixample,Eixample,4.76
2131287,150.0,el Poble Sec,Sants-Montjuïc,4.82
2131496,129.0,la Dreta de l'Eixample,Eixample,4.69
2148858,156.0,la Dreta de l'Eixample,Eixample,4.88
2152440,171.0,la Vila de Gràcia,Gràcia,4.94
2167544,181.0,la Dreta de l'Eixample,Eixample,4.85
2170203,187.0,el Poble Sec,Sants-Montjuïc,4.68
1987048,171.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.73
1999268,151.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.0
2003407,151.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
2005972,130.0,Sants,Sants-Montjuïc,4.65
2019710,351.0,el Coll,Gràcia,4.5
2020743,112.0,la Salut,Gràcia,4.69
2029507,195.0,el Barri Gòtic,Ciutat Vella,4.58
2177176,174.0,la Dreta de l'Eixample,Eixample,4.93
2180003,145.0,el Poble Sec,Sants-Montjuïc,4.8
2184062,224.0,l'Antiga Esquerra de l'Eixample,Eixample,4.79
2186401,196.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.77
2187751,221.0,el Fort Pienc,Eixample,4.81
2031134,108.0,el Fort Pienc,Eixample,4.77
2036662,257.0,l'Antiga Esquerra de l'Eixample,Eixample,4.86
2045063,253.0,l'Antiga Esquerra de l'Eixample,Eixample,4.95
2052300,62.0,Provençals del Poblenou,Sant Martí,4.38
2054024,149.0,la Vila de Gràcia,Gràcia,4.3
2054538,100.0,la Salut,Gràcia,4.81
2058080,179.0,la Vila de Gràcia,Gràcia,4.82
2199431,166.0,el Fort Pienc,Eixample,4.8
2207843,433.0,Sant Antoni,Eixample,4.89
2065950,277.0,l'Antiga Esquerra de l'Eixample,Eixample,4.64
2401795,33.0,Sants - Badal,Sants-Montjuïc,4.94
2402365,271.0,la Dreta de l'Eixample,Eixample,4.74
2411106,151.0,Sant Antoni,Eixample,4.75
2412835,283.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.9
2220119,105.0,la Nova Esquerra de l'Eixample,Eixample,4.81
2224719,243.0,la Dreta de l'Eixample,Eixample,4.29
2228023,177.0,Sarrià,Sarrià-Sant Gervasi,4.71
2237750,109.0,el Baix Guinardó,Horta-Guinardó,4.87
2417803,175.0,la Sagrada Família,Eixample,4.87
2424905,58.0,el Raval,Ciutat Vella,4.4
2438814,101.0,la Sagrada Família,Eixample,4.85
2439285,372.0,l'Antiga Esquerra de l'Eixample,Eixample,4.91
2439919,140.0,Sant Antoni,Eixample,4.73
2451930,124.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.86
2245593,272.0,la Sagrada Família,Eixample,4.68
2248576,278.0,la Sagrada Família,Eixample,4.95
2256064,79.0,el Barri Gòtic,Ciutat Vella,4.53
2258125,500.0,la Sagrada Família,Eixample,4.57
2263681,123.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.93
2265321,232.0,l'Antiga Esquerra de l'Eixample,Eixample,4.74
2268067,231.0,la Dreta de l'Eixample,Eixample,4.54
2282469,125.0,el Poble Sec,Sants-Montjuïc,4.68
2288221,173.0,Sant Antoni,Eixample,4.68
2453031,410.0,Vallcarca i els Penitents,Gràcia,4.42
2456837,171.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.4
2457914,449.0,la Dreta de l'Eixample,Eixample,4.49
2464488,143.0,la Vila de Gràcia,Gràcia,4.89
2464498,114.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.69
2464761,356.0,l'Antiga Esquerra de l'Eixample,Eixample,4.92
2469678,111.0,la Dreta de l'Eixample,Eixample,4.84
2469747,126.0,el Raval,Ciutat Vella,4.83
2292917,365.0,la Dreta de l'Eixample,Eixample,4.86
2293777,250.0,l'Antiga Esquerra de l'Eixample,Eixample,4.79
2307557,746.0,la Dreta de l'Eixample,Eixample,4.93
2307905,105.0,el Poble Sec,Sants-Montjuïc,4.54
2490660,125.0,el Baix Guinardó,Horta-Guinardó,4.67
2491989,114.0,Sant Antoni,Eixample,4.87
2492876,218.0,la Sagrada Família,Eixample,4.32
2493382,55.0,el Fort Pienc,Eixample,4.8
2497307,180.0,la Sagrada Família,Eixample,4.29
2498424,191.0,la Sagrada Família,Eixample,4.27
2308139,215.0,la Dreta de l'Eixample,Eixample,4.95
2311660,48.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.61
2319608,150.0,el Fort Pienc,Eixample,4.69
2324304,231.0,la Vila de Gràcia,Gràcia,4.92
2506445,193.0,les Corts,Les Corts,4.53
2507802,166.0,Sant Antoni,Eixample,4.82
2509265,45.0,la Nova Esquerra de l'Eixample,Eixample,4.81
2510966,116.0,el Camp de l'Arpa del Clot,Sant Martí,4.37
2512546,179.0,la Dreta de l'Eixample,Eixample,4.85
2519401,42.0,la Nova Esquerra de l'Eixample,Eixample,4.6
2528991,116.0,el Guinardó,Horta-Guinardó,4.83
2327444,229.0,la Vila de Gràcia,Gràcia,4.97
2329405,195.0,el Raval,Ciutat Vella,4.79
2333994,141.0,el Raval,Ciutat Vella,4.52
2342332,161.0,la Sagrada Família,Eixample,4.06
2343336,110.0,la Salut,Gràcia,4.91
2348604,96.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.7
2351233,226.0,la Dreta de l'Eixample,Eixample,4.88
2355423,383.0,la Sagrada Família,Eixample,4.36
2536121,163.0,el Poblenou,Sant Martí,4.72
2536314,137.0,la Dreta de l'Eixample,Eixample,4.72
2538360,155.0,Sants,Sants-Montjuïc,4.78
2542510,220.0,la Dreta de l'Eixample,Eixample,4.72
2545855,37.0,la Sagrada Família,Eixample,4.93
2555964,145.0,la Vila de Gràcia,Gràcia,4.8
2556150,73.0,la Vila de Gràcia,Gràcia,4.71
2362929,279.0,la Dreta de l'Eixample,Eixample,4.86
2368976,173.0,el Poblenou,Sant Martí,4.95
2369067,141.0,Hostafrancs,Sants-Montjuïc,4.74
2373057,101.0,la Nova Esquerra de l'Eixample,Eixample,4.91
2557934,134.0,el Poble Sec,Sants-Montjuïc,4.86
2568864,69.0,la Dreta de l'Eixample,Eixample,4.76
2576955,128.0,el Poble Sec,Sants-Montjuïc,4.69
2577644,118.0,Sants,Sants-Montjuïc,4.47
2585698,298.0,la Dreta de l'Eixample,Eixample,4.59
2376434,149.0,la Sagrera,Sant Andreu,4.66
2376967,262.0,la Vila Olímpica del Poblenou,Sant Martí,4.31
2377543,200.0,la Font de la Guatlla,Sants-Montjuïc,4.7
2379004,132.0,la Sagrada Família,Eixample,5.0
2382152,157.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.9
2599849,254.0,la Bordeta,Sants-Montjuïc,4.44
2614577,50.0,el Raval,Ciutat Vella,4.92
2623120,107.0,les Corts,Les Corts,4.43
2624310,266.0,Sant Antoni,Eixample,4.82
2626530,226.0,Sant Antoni,Eixample,4.78
2634227,127.0,Sant Andreu,Sant Andreu,4.93
2643611,161.0,el Poblenou,Sant Martí,4.86
2650947,120.0,Can Baró,Horta-Guinardó,4.41
2391858,86.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.58
2394424,130.0,l'Antiga Esquerra de l'Eixample,Eixample,4.48
2396459,124.0,les Tres Torres,Sarrià-Sant Gervasi,4.62
2743922,466.0,la Dreta de l'Eixample,Eixample,4.7
2744359,287.0,la Dreta de l'Eixample,Eixample,4.92
2753314,160.0,el Carmel,Horta-Guinardó,4.77
2755738,126.0,Sant Antoni,Eixample,4.75
2670047,149.0,el Poble Sec,Sants-Montjuïc,4.76
2685897,301.0,el Raval,Ciutat Vella,4.84
2689106,241.0,el Camp de l'Arpa del Clot,Sant Martí,4.73
2698602,268.0,la Dreta de l'Eixample,Eixample,4.91
2704481,60.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.63
2722884,118.0,les Tres Torres,Sarrià-Sant Gervasi,4.53
2725917,186.0,l'Antiga Esquerra de l'Eixample,Eixample,4.58
2758050,169.0,la Vila de Gràcia,Gràcia,4.24
2760787,186.0,el Poblenou,Sant Martí,4.7
2761639,100.0,el Poblenou,Sant Martí,4.71
2762205,168.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.94
2775642,243.0,la Dreta de l'Eixample,Eixample,4.5
2726925,29.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
2727935,211.0,el Poble Sec,Sants-Montjuïc,4.5
2729680,167.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.75
2741544,428.0,la Dreta de l'Eixample,Eixample,4.9
2741837,61.0,la Vila de Gràcia,Gràcia,4.12
2742376,242.0,la Dreta de l'Eixample,Eixample,4.9
2743539,128.0,el Poblenou,Sant Martí,4.82
3082703,96.0,el Poble Sec,Sants-Montjuïc,4.84
2776901,325.0,el Raval,Ciutat Vella,4.81
2779738,195.0,la Dreta de l'Eixample,Eixample,4.57
2781640,170.0,la Vila de Gràcia,Gràcia,4.92
2786688,136.0,Sant Antoni,Eixample,4.75
2788377,161.0,el Poblenou,Sant Martí,4.93
3097242,91.0,l'Antiga Esquerra de l'Eixample,Eixample,4.52
3097333,65.0,l'Antiga Esquerra de l'Eixample,Eixample,4.49
3097481,119.0,l'Antiga Esquerra de l'Eixample,Eixample,4.7
3097541,91.0,l'Antiga Esquerra de l'Eixample,Eixample,4.55
3097665,59.0,l'Antiga Esquerra de l'Eixample,Eixample,4.5
2788720,260.0,la Sagrada Família,Eixample,4.89
2791159,134.0,l'Antiga Esquerra de l'Eixample,Eixample,4.41
2804502,146.0,Sants,Sants-Montjuïc,4.77
2807247,343.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.83
3099145,81.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
3109814,288.0,l'Antiga Esquerra de l'Eixample,Eixample,4.61
3110029,241.0,la Dreta de l'Eixample,Eixample,4.57
3110443,287.0,la Dreta de l'Eixample,Eixample,4.66
3110723,219.0,la Dreta de l'Eixample,Eixample,4.56
3117453,186.0,la Dreta de l'Eixample,Eixample,4.64
2809378,44.0,la Barceloneta,Ciutat Vella,4.86
2814997,118.0,la Vila de Gràcia,Gràcia,4.6
2822232,136.0,les Corts,Les Corts,4.94
2824043,39.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.63
2828143,169.0,la Barceloneta,Ciutat Vella,4.88
2830712,194.0,la Dreta de l'Eixample,Eixample,4.73
3126493,35.0,l'Antiga Esquerra de l'Eixample,Eixample,4.81
3131114,102.0,la Sagrada Família,Eixample,4.59
3139108,196.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.76
3144104,188.0,el Poble Sec,Sants-Montjuïc,4.9
3161722,394.0,la Sagrada Família,Eixample,4.46
3162501,69.0,la Barceloneta,Ciutat Vella,4.66
3163248,233.0,la Dreta de l'Eixample,Eixample,4.62
2843976,151.0,la Dreta de l'Eixample,Eixample,4.6
2860194,129.0,la Dreta de l'Eixample,Eixample,4.64
3163251,372.0,la Sagrada Família,Eixample,4.58
3167271,268.0,la Sagrada Família,Eixample,4.88
3170121,432.0,la Sagrada Família,Eixample,4.52
3172290,129.0,la Dreta de l'Eixample,Eixample,4.66
3172525,129.0,la Dreta de l'Eixample,Eixample,4.66
3172654,129.0,la Dreta de l'Eixample,Eixample,4.62
2877579,212.0,el Baix Guinardó,Horta-Guinardó,4.64
2884805,306.0,la Font de la Guatlla,Sants-Montjuïc,4.85
2885126,182.0,el Raval,Ciutat Vella,4.59
2896610,227.0,la Dreta de l'Eixample,Eixample,4.85
2910491,150.0,el Poble Sec,Sants-Montjuïc,4.79
3172803,169.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.73
3173002,113.0,la Dreta de l'Eixample,Eixample,4.66
3173095,113.0,la Dreta de l'Eixample,Eixample,4.67
3174089,89.0,la Vila de Gràcia,Gràcia,4.48
3180085,113.0,la Dreta de l'Eixample,Eixample,4.67
3184195,364.0,la Maternitat i Sant Ramon,Les Corts,4.7
3187818,217.0,el Fort Pienc,Eixample,4.86
2926905,235.0,l'Antiga Esquerra de l'Eixample,Eixample,4.88
2930798,50.0,la Barceloneta,Ciutat Vella,4.92
2932168,29.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
2934212,115.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,4.44
3188342,224.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.95
3189106,186.0,el Camp de l'Arpa del Clot,Sant Martí,4.13
3189694,137.0,el Poble Sec,Sants-Montjuïc,4.62
